ICD9_CODE,LONG_TITLE,DEPTH
E853.9,unspecified tranquilizer,4
E853.8,other specified tranquilizers,4
E853.2,benzodiazepine-based tranquilizers,4
E853.1,butyrophenone-based tranquilizers,4
E853.0,phenothiazine-based tranquilizers,4
E854,accidental poisoning by other psychotropic agents,3
E854.8,other psychotropic agents,4
E854.3,central nervous system stimulants,4
E854.2,psychostimulants,4
E854.1,psychodysleptics [hallucinogens],4
E854.0,antidepressants,4
E855,accidental poisoning by other drugs acting on central and autonomic nervous system,3
E855.9,unspecified drug acting on central and autonomic nervous systems,4
E855.8,other specified drugs acting on central and autonomic nervous systems,4
E855.6,sympatholytics [antiadrenergics],4
E855.5,sympathomimetics [adrenergics],4
E855.4,parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics,4
E855.3,parasympathomimetics [cholinergics],4
E855.2,local anesthetics,4
E855.1,other central nervous system depressants,4
E855.0,anticonvulsant and anti-parkinsonism drugs,4
E858,accidental poisoning by other drugs,3
E858.9,unspecified drug,4
E858.8,other specified drugs,4
E858.7,"agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs",4
E858.6,agents primarily acting on the smooth and skeletal muscles and respiratory system,4
E858.5,"water, mineral, and uric acid metabolism drugs",4
E858.4,agents primarily affecting gastrointestinal system,4
E858.3,agents primarily affecting cardiovascular system,4
E858.2,agents primarily affecting blood constituents,4
E858.1,primarily systemic agents,4
E858.0,hormones and synthetic substitutes,4
E860-E869,"accidental poisoning by other solid and liquid substances, gases, and vapors ",2
E867,accidental poisoning by gas distributed by pipeline,3
E860,"accidental poisoning by alcohol, not elsewhere classified",3
E860.9,unspecified alcohol,4
E860.8,other specified alcohols,4
E860.4,fusel oil,4
E860.3,isopropyl alcohol,4
E860.2,methyl alcohol,4
E860.1,other and unspecified ethyl alcohol and its products,4
E860.0,alcoholic beverages,4
E861,"accidental poisoning by cleansing and polishing agents, disinfectants, paints, and varnishes",3
E861.9,unspecified,4
E861.6,other paints and varnishes,4
E861.5,lead paints,4
E861.4,disinfectants,4
E861.3,other cleansing and polishing agents,4
E861.2,polishes,4
E861.1,soap products,4
E861.0,synthetic detergents and shampoos,4
E862,"accidental poisoning by petroleum products, other solvents and their vapors, not elsewhere classified",3
E862.9,unspecified solvent,4
E862.4,other specified solvents,4
E862.3,petroleum solids,4
E862.2,lubricating oils,4
E862.1,petroleum fuels and cleaners,4
E862.0,petroleum solvents,4
E863,accidental poisoning by agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers,3
E863.9,other and unspecified,4
E863.8,fumigants,4
E863.7,rodenticides,4
E863.6,fungicides,4
E863.5,herbicides,4
E863.4,other and unspecified insecticides,4
E863.3,mixtures of insecticides,4
E863.2,carbamates,4
E863.1,insecticides of organophosphorus compounds,4
E863.0,insecticides of organochlorine compounds,4
E864,"accidental poisoning by corrosives and caustics, not elsewhere classified",3
E864.4,unspecified corrosives and caustics,4
E864.3,other specified corrosives and caustics,4
E864.2,caustic alkalis,4
E864.1,acids,4
E864.0,corrosive aromatics,4
E865,accidental poisoning from poisonous foodstuffs and poisonous plants,3
E865.9,unspecified foodstuff or poisonous plant,4
E865.8,other specified foods,4
E865.5,mushrooms and other fungi,4
E865.4,other specified plants,4
E865.3,berries and seeds,4
E865.2,other fish,4
E865.1,shellfish,4
E865.0,meat,4
E866,accidental poisoning by other and unspecified solid and liquid substances,3
E866.9,unspecified solid or liquid substance,4
E866.8,other specified solid or liquid substances,4
E866.7,cosmetics,4
E866.6,glues and adhesives,4
E866.5,plant foods and fertilizers,4
E866.4,other metals and their compounds and fumes,4
E866.3,arsenic and its compounds and fumes,4
E866.2,antimony and its compounds and fumes,4
E866.1,mercury and its compounds and fumes,4
E866.0,lead and its compounds and fumes,4
E868,accidental poisoning by other utility gas and other carbon monoxide,3
E868.9,unspecified carbon monoxide,4
E868.8,carbon monoxide from other sources,4
E868.3,carbon monoxide from incomplete combustion of other domestic fuels,4
E868.2,motor vehicle exhaust gas,4
E868.1,other and unspecified utility gas,4
E868.0,liquefied petroleum gas distributed in mobile containers,4
E869,accidental poisoning by other gases and vapors,3
E869.9,unspecified gases and vapors,4
E869.8,other specified gases and vapors,4
E869.4,second-hand tobacco smoke,4
E869.3,lacrimogenic gas [tear gas],4
E869.2,freon,4
E869.1,sulfur dioxide,4
E869.0,nitrogen oxides,4
E870-E876,misadventures to patients during surgical and medical care ,2
E870,"accidental cut, puncture, perforation, or hemorrhage during medical care",3
E870.9,unspecified medical care,4
E870.8,other specified medical care,4
E870.7,administration of enema,4
E870.6,heart catheterization,4
E870.5,"aspiration of fluid or tissue, puncture, and catheterization",4
E870.4,endoscopic examination,4
E870.3,injection or vaccination,4
E870.2,kidney dialysis or other perfusion,4
E870.1,infusion or transfusion,4
E870.0,surgical operation,4
E871,foreign object left in body during procedure,3
E871.9,unspecified procedure,4
E871.8,other specified procedures,4
E871.7,removal of catheter or packing,4
E871.6,heart catheterization,4
E871.5,"aspiration of fluid or tissue, puncture, and catheterization",4
E871.4,endoscopic examination,4
E871.3,injection or vaccination,4
E871.2,kidney dialysis or other perfusion,4
E871.1,infusion or transfusion,4
E871.0,surgical operation,4
E872,failure of sterile precautions during procedure,3
E872.9,unspecified procedure,4
E872.8,other specified procedures,4
E872.6,heart catheterization,4
E872.5,"aspiration of fluid or tissue, puncture, and catheterization",4
E872.4,endoscopic examination,4
E872.3,injection or vaccination,4
E872.2,kidney dialysis and other perfusion,4
E872.1,infusion or transfusion,4
E872.0,surgical operation,4
E873,failure in dosage,3
E873.9,unspecified failure in dosage,4
E873.8,other specified failure in dosage,4
E873.6,nonadministration of necessary drug or medicinal substance,4
E873.5,inappropriate [too hot or too cold] temperature in local application and packing,4
E873.4,failure in dosage in electroshock or insulin-shock therapy,4
E873.3,inadvertent exposure of patient to radiation during medical care,4
E873.2,overdose of radiation in therapy,4
E873.1,incorrect dilution of fluid during infusion,4
E873.0,excessive amount of blood or other fluid during transfusion or infusion,4
E874,mechanical failure of instrument or apparatus during procedure,3
E874.9,unspecified procedure,4
E874.8,other specified procedures,4
E874.5,heart catheterization,4
E874.4,"aspiration of fluid or tissue, puncture, and catheterization",4
E874.3,endoscopic examination,4
E874.2,kidney dialysis and other perfusion,4
E874.1,infusion and transfusion,4
E874.0,surgical operation,4
E875,"contaminated or infected blood, other fluid, drug, or biological substance",3
E875.9,unspecified,4
E875.8,other,4
E875.2,contaminated drug or biological substance administered by other means,4
E875.1,contaminated substance injected or used for vaccination,4
E875.0,contaminated substance transfused or infused,4
E876,other and unspecified misadventures during medical care,3
E876.9,unspecified misadventure during medical care,4
E876.8,other specified misadventures during medical care,4
E876.5,performance of inappropriate operation,4
E876.4,failure to introduce or to remove other tube or instrument,4
E876.3,endotracheal tube wrongly placed during anesthetic procedure,4
E876.2,failure in suture and ligature during surgical operation,4
E876.1,wrong fluid in infusion,4
E876.0,mismatched blood in transfusion,4
E878-E879,"surgical and medical procedures as the cause of abnormal reaction of patient or later complication,without mention of misadventure at the time of procedure ",2
E878,"surgical operation and other surgical procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation",3
E878.9,unspecified surgical operations and procedures,4
E878.8,other specified surgical operations and procedures,4
E878.6,removal of other organ (partial) (total),4
E878.5,amputation of limb(s),4
E878.4,other restorative surgery,4
E878.3,surgical operation with formation of external stoma,4
E878.2,"surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant",4
E878.1,surgical operation with implant of artificial internal device,4
E878.0,surgical operation with transplant of whole organ,4
E879,"other procedures, without mention of misadventure at the time of procedure, as the cause of abnormal reaction of patient, or of later complication",3
E879.9,unspecified procedure,4
E879.8,other specified procedures,4
E879.7,blood sampling,4
E879.6,urinary catheterization,4
E879.5,insertion of gastric or duodenal sound,4
E879.4,aspiration of fluid,4
E879.3,shock therapy,4
E879.2,radiological procedure and radiotherapy,4
E879.1,kidney dialysis,4
E879.0,cardiac catheterization,4
E880-E888,accidental falls ,2
E887,"fracture, cause unspecified",3
E882,fall from or out of building or other structure,3
E880,fall on or from stairs or steps,3
E880.9,other stairs or steps,4
E880.1,fall on or from sidewalk curb,4
E880.0,escalator,4
E881,fall on or from ladders or scaffolding,3
E881.1,fall from scaffolding,4
E881.0,fall from ladder,4
E883,fall into hole or other opening in surface,3
E883.9,fall into other hole or other opening in surface,4
E883.2,accidental fall into storm drain or manhole,4
E883.1,accidental fall into well,4
E883.0,accident from diving or jumping into water [swimming pool],4
E884,other fall from one level to another,3
E884.9,other fall from one level to another,4
E884.6,fall from commode,4
E884.5,fall from other furniture,4
E884.4,fall from bed,4
E884.3,fall from wheelchair,4
E884.2,fall from chair,4
E884.1,fall from cliff,4
E884.0,fall from playground equipment,4
E885,"fall on same level from slipping, tripping, or stumbling",3
E885.9,"fall from other slipping, tripping, or stumbling",4
E885.4,fall from snowboard,4
E885.3,fall from skis,4
E885.2,fall from skateboard,4
E885.1,fall from roller skates,4
E885.0,fall from (nonmotorized) scooter,4
E886,"fall on same level from collision, pushing, or shoving, by or with other person",3
E886.9,other and unspecified,4
E886.0,in sports,4
E888,other and unspecified fall,3
E888.9,unspecified fall,4
E888.8,other fall,4
E888.1,fall resulting in striking against other object,4
E888.0,fall resulting in striking against sharp object,4
E890-E899,accidents caused by fire and flames ,2
E899,accident caused by unspecified fire,3
E897,accident caused by controlled fire not in building or structure,3
E896,accident caused by controlled fire in other and unspecified building or structure,3
E895,accident caused by controlled fire in private dwelling,3
E894,ignition of highly inflammable material,3
E892,conflagration not in building or structure,3
E890,conflagration in private dwelling,3
E890.9,unspecified accident resulting from conflagration in private dwelling,4
E890.8,other accident resulting from conflagration,4
E890.3,burning caused by conflagration,4
E890.2,other smoke and fumes from conflagration,4
E890.1,fumes from combustion of polyvinylchloride [pvc] and similar material in conflagration,4
E890.0,explosion caused by conflagration,4
E891,conflagration in other and unspecified building or structure,3
E891.9,unspecified accident resulting from conflagration of other and unspecified building or structure,4
E891.8,other accident resulting from conflagration,4
E891.3,burning caused by conflagration,4
E891.2,other smoke and fumes from conflagration,4
E891.1,fumes from combustion of polyvinylchloride [pvc] and similar material in conflagration,4
